"","Partno","Judgment2","Word Pair","Judged Value"
"2338",128,"Associative","Gold...Jewel",100
"2339",129,"Associative","Gold...Jewel",40
"2340",130,"Associative","Gold...Jewel",80
"2341",131,"Associative","Gold...Jewel",5
"2342",132,"Associative","Gold...Jewel",70
"2343",133,"Associative","Gold...Jewel",15
"2344",314,"Associative","Gold...Jewel",20
"2345",135,"Associative","Gold...Jewel",70
"2346",136,"Associative","Gold...Jewel",79
"2347",137,"Associative","Gold...Jewel",100
"2348",138,"Associative","Gold...Jewel",15
"2349",139,"Associative","Gold...Jewel",56
"2350",140,"Associative","Gold...Jewel",90
"2351",141,"Associative","Gold...Jewel",80
"2352",142,"Associative","Gold...Jewel",22
"2353",143,"Associative","Gold...Jewel",100
"2354",144,"Associative","Gold...Jewel",NA
"2355",145,"Associative","Gold...Jewel",45
"2356",146,"Associative","Gold...Jewel",40
"2357",147,"Thematic","Gold...Jewel",50
"2358",148,"Thematic","Gold...Jewel",60
"2359",149,"Thematic","Gold...Jewel",50
"2360",150,"Thematic","Gold...Jewel",80
"2361",151,"Thematic","Gold...Jewel",56
"2362",152,"Thematic","Gold...Jewel",79
"2363",153,"Thematic","Gold...Jewel",60
"2364",154,"Thematic","Gold...Jewel",75
"2365",155,"Thematic","Gold...Jewel",77
"2366",156,"Thematic","Gold...Jewel",90
"2367",157,"Thematic","Gold...Jewel",80
"2368",158,"Thematic","Gold...Jewel",95
"2369",159,"Thematic","Gold...Jewel",90
"2370",160,"Thematic","Gold...Jewel",50
"2371",161,"Thematic","Gold...Jewel",75
"2372",162,"Thematic","Gold...Jewel",100
"2373",163,"Thematic","Gold...Jewel",90
"2374",164,"Thematic","Gold...Jewel",100
"2375",165,"Thematic","Gold...Jewel",40
"2376",166,"Thematic","Gold...Jewel",0
"2377",167,"Thematic","Gold...Jewel",90
"2378",168,"Thematic","Gold...Jewel",59
"2379",169,"Thematic","Gold...Jewel",100
"2380",170,"Thematic","Gold...Jewel",45
"2381",171,"Thematic","Gold...Jewel",75
"2382",172,"Thematic","Gold...Jewel",100
"2383",173,"Thematic","Gold...Jewel",90
"2384",174,"Thematic","Gold...Jewel",70
"2385",175,"Thematic","Gold...Jewel",100
"2386",176,"Thematic","Gold...Jewel",80
"2387",177,"Thematic","Gold...Jewel",50
"2388",178,"Thematic","Gold...Jewel",100
"2389",179,"Thematic","Gold...Jewel",60
"2390",180,"Thematic","Gold...Jewel",100
"2391",181,"Thematic","Gold...Jewel",80
"2392",182,"Thematic","Gold...Jewel",80
"2393",183,"Thematic","Gold...Jewel",100
"2394",184,"Thematic","Gold...Jewel",100
"2395",185,"Thematic","Gold...Jewel",90
"2396",186,"Thematic","Gold...Jewel",85
"2397",187,"Thematic","Gold...Jewel",100
"2398",188,"Thematic","Gold...Jewel",70
"2399",189,"Thematic","Gold...Jewel",76
"2400",190,"Thematic","Gold...Jewel",50
"2401",191,"Thematic","Gold...Jewel",90
"2402",192,"Thematic","Gold...Jewel",85
"2403",193,"Thematic","Gold...Jewel",70
"2404",194,"Thematic","Gold...Jewel",90
"2405",195,"Thematic","Gold...Jewel",100
"2406",196,"Thematic","Gold...Jewel",25
"2407",197,"Thematic","Gold...Jewel",66
"2408",198,"Thematic","Gold...Jewel",50
"2409",199,"Thematic","Gold...Jewel",60
"2410",200,"Thematic","Gold...Jewel",95
"2411",201,"Thematic","Gold...Jewel",45
"2412",202,"Thematic","Gold...Jewel",90
"2413",203,"Thematic","Gold...Jewel",100
"2414",204,"Thematic","Gold...Jewel",60
"2415",205,"Thematic","Gold...Jewel",100
"2416",206,"Thematic","Gold...Jewel",70
"2417",207,"Thematic","Gold...Jewel",80
"2418",208,"Thematic","Gold...Jewel",70
"2419",209,"Thematic","Gold...Jewel",99
"2420",210,"Thematic","Gold...Jewel",25
"2421",211,"Thematic","Gold...Jewel",75
"2422",212,"Thematic","Gold...Jewel",90
"2423",213,"Thematic","Gold...Jewel",92
"2424",214,"Thematic","Gold...Jewel",100
"2425",215,"Thematic","Gold...Jewel",90
"2426",216,"Thematic","Gold...Jewel",95
"2427",217,"Thematic","Gold...Jewel",80
"2428",218,"Thematic","Gold...Jewel",40
"2429",219,"Thematic","Gold...Jewel",70
"2430",220,"Thematic","Gold...Jewel",95
"2431",221,"Thematic","Gold...Jewel",80
"2432",1,"Semantic","Cage...Zoo",30
"2433",2,"Semantic","Cage...Zoo",50
"2434",3,"Semantic","Cage...Zoo",50
"2435",4,"Semantic","Cage...Zoo",70
"2436",5,"Semantic","Cage...Zoo",NA
"2437",6,"Semantic","Cage...Zoo",95
"2438",7,"Semantic","Cage...Zoo",58
"2439",8,"Semantic","Cage...Zoo",85
"2440",9,"Semantic","Cage...Zoo",20
"2441",10,"Semantic","Cage...Zoo",65
"2442",11,"Semantic","Cage...Zoo",90
"2443",12,"Semantic","Cage...Zoo",40
"2444",13,"Semantic","Cage...Zoo",30
"2445",14,"Semantic","Cage...Zoo",68
"2446",15,"Semantic","Cage...Zoo",25
"2447",16,"Semantic","Cage...Zoo",80
"2448",17,"Semantic","Cage...Zoo",30
"2449",18,"Semantic","Cage...Zoo",50
"2450",19,"Semantic","Cage...Zoo",30
"2451",20,"Semantic","Cage...Zoo",45
"2452",21,"Semantic","Cage...Zoo",20
"2453",22,"Semantic","Cage...Zoo",65
"2454",23,"Semantic","Cage...Zoo",55
"2455",24,"Semantic","Cage...Zoo",40
"2456",25,"Semantic","Cage...Zoo",95
"2457",26,"Semantic","Cage...Zoo",50
"2458",27,"Semantic","Cage...Zoo",60
"2459",28,"Semantic","Cage...Zoo",20
"2460",29,"Semantic","Cage...Zoo",35
"2461",30,"Semantic","Cage...Zoo",75
"2462",31,"Semantic","Cage...Zoo",NA
"2463",32,"Semantic","Cage...Zoo",90
"2464",33,"Semantic","Cage...Zoo",70
"2465",34,"Semantic","Cage...Zoo",40
"2466",35,"Semantic","Cage...Zoo",45
"2467",36,"Semantic","Cage...Zoo",80
"2468",37,"Semantic","Cage...Zoo",70
"2469",38,"Semantic","Cage...Zoo",95
"2470",39,"Semantic","Cage...Zoo",70
"2471",40,"Semantic","Cage...Zoo",25
"2472",41,"Semantic","Cage...Zoo",50
"2473",42,"Semantic","Cage...Zoo",80
"2474",43,"Semantic","Cage...Zoo",NA
"2475",44,"Semantic","Cage...Zoo",100
"2476",45,"Semantic","Cage...Zoo",10
"2477",46,"Semantic","Cage...Zoo",80
"2478",47,"Semantic","Cage...Zoo",90
"2479",48,"Semantic","Cage...Zoo",36
"2480",49,"Semantic","Cage...Zoo",90
"2481",50,"Semantic","Cage...Zoo",30
"2482",51,"Semantic","Cage...Zoo",25
"2483",52,"Semantic","Cage...Zoo",70
"2484",53,"Semantic","Cage...Zoo",60
"2485",54,"Semantic","Cage...Zoo",1
"2486",55,"Semantic","Cage...Zoo",30
"2487",56,"Semantic","Cage...Zoo",40
"2488",57,"Semantic","Cage...Zoo",70
"2489",58,"Semantic","Cage...Zoo",50
"2490",59,"Semantic","Cage...Zoo",75
"2491",60,"Semantic","Cage...Zoo",80
"2492",61,"Semantic","Cage...Zoo",70
"2493",62,"Semantic","Cage...Zoo",90
"2494",63,"Semantic","Cage...Zoo",60
"2495",64,"Semantic","Cage...Zoo",15
"2496",65,"Semantic","Cage...Zoo",3
"2497",66,"Semantic","Cage...Zoo",80
"2498",67,"Semantic","Cage...Zoo",80
"2499",68,"Semantic","Cage...Zoo",90
"2500",69,"Semantic","Cage...Zoo",75
"2501",70,"Semantic","Cage...Zoo",50
"2502",71,"Semantic","Cage...Zoo",90
"2503",72,"Semantic","Cage...Zoo",10
"2504",73,"Semantic","Cage...Zoo",20
"2505",74,"Semantic","Cage...Zoo",90
"2506",75,"Semantic","Cage...Zoo",90
"2507",76,"Semantic","Cage...Zoo",100
"2508",77,"Semantic","Cage...Zoo",65
"2509",78,"Semantic","Cage...Zoo",5
"2510",79,"Associative","Cage...Zoo",75
"2511",80,"Associative","Cage...Zoo",70
"2512",81,"Associative","Cage...Zoo",65
"2513",82,"Associative","Cage...Zoo",75
"2514",83,"Associative","Cage...Zoo",80
"2515",84,"Associative","Cage...Zoo",50
"2516",85,"Associative","Cage...Zoo",80
"2517",86,"Associative","Cage...Zoo",NA
"2518",87,"Associative","Cage...Zoo",90
"2519",88,"Associative","Cage...Zoo",80
"2520",89,"Associative","Cage...Zoo",50
"2521",90,"Associative","Cage...Zoo",NA
"2522",91,"Associative","Cage...Zoo",50
"2523",92,"Associative","Cage...Zoo",97
"2524",93,"Associative","Cage...Zoo",50
"2525",94,"Associative","Cage...Zoo",50
"2526",95,"Associative","Cage...Zoo",80
"2527",96,"Associative","Cage...Zoo",80
"2528",97,"Associative","Cage...Zoo",80
"2529",98,"Associative","Cage...Zoo",50
"2530",99,"Associative","Cage...Zoo",89
"2531",100,"Associative","Cage...Zoo",50
"2532",101,"Associative","Cage...Zoo",100
"2533",102,"Associative","Cage...Zoo",0
"2534",103,"Associative","Cage...Zoo",65
"2535",104,"Associative","Cage...Zoo",100
"2536",105,"Associative","Cage...Zoo",50
"2537",106,"Associative","Cage...Zoo",80
"2538",107,"Associative","Cage...Zoo",90
"2539",108,"Associative","Cage...Zoo",100
"2540",109,"Associative","Cage...Zoo",70
"2541",110,"Associative","Cage...Zoo",50
"2542",111,"Associative","Cage...Zoo",70
"2543",112,"Associative","Cage...Zoo",30
"2544",113,"Associative","Cage...Zoo",45
"2545",114,"Associative","Cage...Zoo",NA
"2546",115,"Associative","Cage...Zoo",70
"2547",116,"Associative","Cage...Zoo",60
"2548",117,"Associative","Cage...Zoo",60
"2549",118,"Associative","Cage...Zoo",90
"2550",119,"Associative","Cage...Zoo",35
"2551",120,"Associative","Cage...Zoo",11
"2552",121,"Associative","Cage...Zoo",20
"2553",122,"Associative","Cage...Zoo",75
"2554",123,"Associative","Cage...Zoo",35
"2555",124,"Associative","Cage...Zoo",30
"2556",125,"Associative","Cage...Zoo",20
"2557",126,"Associative","Cage...Zoo",90
"2558",127,"Associative","Cage...Zoo",70
"2559",128,"Associative","Cage...Zoo",100
"2560",129,"Associative","Cage...Zoo",20
"2561",130,"Associative","Cage...Zoo",40
"2562",131,"Associative","Cage...Zoo",40
"2563",132,"Associative","Cage...Zoo",85
"2564",133,"Associative","Cage...Zoo",15
"2565",314,"Associative","Cage...Zoo",20
"2566",135,"Associative","Cage...Zoo",80
"2567",136,"Associative","Cage...Zoo",60
"2568",137,"Associative","Cage...Zoo",50
"2569",138,"Associative","Cage...Zoo",55
"2570",139,"Associative","Cage...Zoo",67
"2571",140,"Associative","Cage...Zoo",90
"2572",141,"Associative","Cage...Zoo",10
"2573",142,"Associative","Cage...Zoo",45
"2574",143,"Associative","Cage...Zoo",90
"2575",144,"Associative","Cage...Zoo",NA
"2576",145,"Associative","Cage...Zoo",60
"2577",146,"Associative","Cage...Zoo",80
"2578",147,"Thematic","Cage...Zoo",60
"2579",148,"Thematic","Cage...Zoo",50
"2580",149,"Thematic","Cage...Zoo",50
"2581",150,"Thematic","Cage...Zoo",70
"2582",151,"Thematic","Cage...Zoo",56
"2583",152,"Thematic","Cage...Zoo",45
"2584",153,"Thematic","Cage...Zoo",10
"2585",154,"Thematic","Cage...Zoo",80
"2586",155,"Thematic","Cage...Zoo",64
"2587",156,"Thematic","Cage...Zoo",80
"2588",157,"Thematic","Cage...Zoo",90
"2589",158,"Thematic","Cage...Zoo",100
"2590",159,"Thematic","Cage...Zoo",85
"2591",160,"Thematic","Cage...Zoo",70
"2592",161,"Thematic","Cage...Zoo",95
"2593",162,"Thematic","Cage...Zoo",100
"2594",163,"Thematic","Cage...Zoo",80
"2595",164,"Thematic","Cage...Zoo",100
"2596",165,"Thematic","Cage...Zoo",30
"2597",166,"Thematic","Cage...Zoo",0
"2598",167,"Thematic","Cage...Zoo",90
"2599",168,"Thematic","Cage...Zoo",59
"2600",169,"Thematic","Cage...Zoo",100
"2601",170,"Thematic","Cage...Zoo",75
"2602",171,"Thematic","Cage...Zoo",65
"2603",172,"Thematic","Cage...Zoo",100
"2604",173,"Thematic","Cage...Zoo",85
"2605",174,"Thematic","Cage...Zoo",40
"2606",175,"Thematic","Cage...Zoo",100
"2607",176,"Thematic","Cage...Zoo",100
"2608",177,"Thematic","Cage...Zoo",50
"2609",178,"Thematic","Cage...Zoo",100
"2610",179,"Thematic","Cage...Zoo",70
"2611",180,"Thematic","Cage...Zoo",100
"2612",181,"Thematic","Cage...Zoo",80
"2613",182,"Thematic","Cage...Zoo",50
"2614",183,"Thematic","Cage...Zoo",95
"2615",184,"Thematic","Cage...Zoo",80
"2616",185,"Thematic","Cage...Zoo",90
"2617",186,"Thematic","Cage...Zoo",90
"2618",187,"Thematic","Cage...Zoo",100
"2619",188,"Thematic","Cage...Zoo",65
"2620",189,"Thematic","Cage...Zoo",78
"2621",190,"Thematic","Cage...Zoo",80
"2622",191,"Thematic","Cage...Zoo",80
"2623",192,"Thematic","Cage...Zoo",20
"2624",193,"Thematic","Cage...Zoo",85
"2625",194,"Thematic","Cage...Zoo",90
"2626",195,"Thematic","Cage...Zoo",100
"2627",196,"Thematic","Cage...Zoo",100
"2628",197,"Thematic","Cage...Zoo",NA
"2629",198,"Thematic","Cage...Zoo",40
"2630",199,"Thematic","Cage...Zoo",50
"2631",200,"Thematic","Cage...Zoo",100
"2632",201,"Thematic","Cage...Zoo",75
"2633",202,"Thematic","Cage...Zoo",90
"2634",203,"Thematic","Cage...Zoo",100
"2635",204,"Thematic","Cage...Zoo",80
"2636",205,"Thematic","Cage...Zoo",100
"2637",206,"Thematic","Cage...Zoo",60
"2638",207,"Thematic","Cage...Zoo",80
"2639",208,"Thematic","Cage...Zoo",70
"2640",209,"Thematic","Cage...Zoo",100
"2641",210,"Thematic","Cage...Zoo",40
"2642",211,"Thematic","Cage...Zoo",95
"2643",212,"Thematic","Cage...Zoo",100
"2644",213,"Thematic","Cage...Zoo",78
"2645",214,"Thematic","Cage...Zoo",100
"2646",215,"Thematic","Cage...Zoo",90
"2647",216,"Thematic","Cage...Zoo",100
"2648",217,"Thematic","Cage...Zoo",50
"2649",218,"Thematic","Cage...Zoo",70
"2650",219,"Thematic","Cage...Zoo",90
"2651",220,"Thematic","Cage...Zoo",75
"2652",221,"Thematic","Cage...Zoo",80
"2653",1,"Semantic","Mud...Dirt",90
"2654",2,"Semantic","Mud...Dirt",45
"2655",3,"Semantic","Mud...Dirt",85
"2656",4,"Semantic","Mud...Dirt",70
"2657",5,"Semantic","Mud...Dirt",NA
"2658",6,"Semantic","Mud...Dirt",95
"2659",7,"Semantic","Mud...Dirt",79
"2660",8,"Semantic","Mud...Dirt",90
"2661",9,"Semantic","Mud...Dirt",100
"2662",10,"Semantic","Mud...Dirt",95
"2663",11,"Semantic","Mud...Dirt",95
"2664",12,"Semantic","Mud...Dirt",60
"2665",13,"Semantic","Mud...Dirt",90
"2666",14,"Semantic","Mud...Dirt",80
"2667",15,"Semantic","Mud...Dirt",65
"2668",16,"Semantic","Mud...Dirt",60
"2669",17,"Semantic","Mud...Dirt",40
"2670",18,"Semantic","Mud...Dirt",75
"2671",19,"Semantic","Mud...Dirt",80
"2672",20,"Semantic","Mud...Dirt",75
"2673",21,"Semantic","Mud...Dirt",50
"2674",22,"Semantic","Mud...Dirt",67
"2675",23,"Semantic","Mud...Dirt",70
"2676",24,"Semantic","Mud...Dirt",82
"2677",25,"Semantic","Mud...Dirt",93
"2678",26,"Semantic","Mud...Dirt",90
"2679",27,"Semantic","Mud...Dirt",40
"2680",28,"Semantic","Mud...Dirt",90
"2681",29,"Semantic","Mud...Dirt",80
"2682",30,"Semantic","Mud...Dirt",75
"2683",31,"Semantic","Mud...Dirt",NA
"2684",32,"Semantic","Mud...Dirt",95
"2685",33,"Semantic","Mud...Dirt",90
"2686",34,"Semantic","Mud...Dirt",35
"2687",35,"Semantic","Mud...Dirt",90
"2688",36,"Semantic","Mud...Dirt",100
"2689",37,"Semantic","Mud...Dirt",99
"2690",38,"Semantic","Mud...Dirt",100
"2691",39,"Semantic","Mud...Dirt",90
"2692",40,"Semantic","Mud...Dirt",40
"2693",41,"Semantic","Mud...Dirt",100
"2694",42,"Semantic","Mud...Dirt",80
"2695",43,"Semantic","Mud...Dirt",NA
"2696",44,"Semantic","Mud...Dirt",100
"2697",45,"Semantic","Mud...Dirt",85
"2698",46,"Semantic","Mud...Dirt",50
"2699",47,"Semantic","Mud...Dirt",100
"2700",48,"Semantic","Mud...Dirt",99
"2701",49,"Semantic","Mud...Dirt",80
"2702",50,"Semantic","Mud...Dirt",90
"2703",51,"Semantic","Mud...Dirt",100
"2704",52,"Semantic","Mud...Dirt",50
"2705",53,"Semantic","Mud...Dirt",30
"2706",54,"Semantic","Mud...Dirt",80
"2707",55,"Semantic","Mud...Dirt",70
"2708",56,"Semantic","Mud...Dirt",75
"2709",57,"Semantic","Mud...Dirt",20
"2710",58,"Semantic","Mud...Dirt",75
"2711",59,"Semantic","Mud...Dirt",85
"2712",60,"Semantic","Mud...Dirt",100
"2713",61,"Semantic","Mud...Dirt",90
"2714",62,"Semantic","Mud...Dirt",100
"2715",63,"Semantic","Mud...Dirt",50
"2716",64,"Semantic","Mud...Dirt",80
"2717",65,"Semantic","Mud...Dirt",40
"2718",66,"Semantic","Mud...Dirt",90
"2719",67,"Semantic","Mud...Dirt",80
"2720",68,"Semantic","Mud...Dirt",10
"2721",69,"Semantic","Mud...Dirt",90
"2722",70,"Semantic","Mud...Dirt",75
"2723",71,"Semantic","Mud...Dirt",90
"2724",72,"Semantic","Mud...Dirt",100
"2725",73,"Semantic","Mud...Dirt",80
"2726",74,"Semantic","Mud...Dirt",100
"2727",75,"Semantic","Mud...Dirt",50
"2728",76,"Semantic","Mud...Dirt",100
"2729",77,"Semantic","Mud...Dirt",90
"2730",78,"Semantic","Mud...Dirt",5
"2731",79,"Associative","Mud...Dirt",65
"2732",80,"Associative","Mud...Dirt",95
"2733",81,"Associative","Mud...Dirt",90
"2734",82,"Associative","Mud...Dirt",75
"2735",83,"Associative","Mud...Dirt",90
"2736",84,"Associative","Mud...Dirt",90
"2737",85,"Associative","Mud...Dirt",90
"2738",86,"Associative","Mud...Dirt",NA
"2739",87,"Associative","Mud...Dirt",85
"2740",88,"Associative","Mud...Dirt",85
"2741",89,"Associative","Mud...Dirt",100
"2742",90,"Associative","Mud...Dirt",NA
"2743",91,"Associative","Mud...Dirt",NA
"2744",92,"Associative","Mud...Dirt",97
"2745",93,"Associative","Mud...Dirt",90
"2746",94,"Associative","Mud...Dirt",100
"2747",95,"Associative","Mud...Dirt",85
"2748",96,"Associative","Mud...Dirt",100
"2749",97,"Associative","Mud...Dirt",80
"2750",98,"Associative","Mud...Dirt",80
"2751",99,"Associative","Mud...Dirt",90
"2752",100,"Associative","Mud...Dirt",80
"2753",101,"Associative","Mud...Dirt",90
"2754",102,"Associative","Mud...Dirt",100
"2755",103,"Associative","Mud...Dirt",56
"2756",104,"Associative","Mud...Dirt",80
"2757",105,"Associative","Mud...Dirt",90
"2758",106,"Associative","Mud...Dirt",90
"2759",107,"Associative","Mud...Dirt",98
"2760",108,"Associative","Mud...Dirt",45
"2761",109,"Associative","Mud...Dirt",75
"2762",110,"Associative","Mud...Dirt",70
"2763",111,"Associative","Mud...Dirt",90
"2764",112,"Associative","Mud...Dirt",90
"2765",113,"Associative","Mud...Dirt",85
"2766",114,"Associative","Mud...Dirt",NA
"2767",115,"Associative","Mud...Dirt",80
"2768",116,"Associative","Mud...Dirt",80
"2769",117,"Associative","Mud...Dirt",100
"2770",118,"Associative","Mud...Dirt",90
"2771",119,"Associative","Mud...Dirt",69
"2772",120,"Associative","Mud...Dirt",5
"2773",121,"Associative","Mud...Dirt",30
"2774",122,"Associative","Mud...Dirt",70
"2775",123,"Associative","Mud...Dirt",50
"2776",124,"Associative","Mud...Dirt",60
"2777",125,"Associative","Mud...Dirt",40
"2778",126,"Associative","Mud...Dirt",70
"2779",127,"Associative","Mud...Dirt",60
"2780",128,"Associative","Mud...Dirt",100
"2781",129,"Associative","Mud...Dirt",60
"2782",130,"Associative","Mud...Dirt",90
"2783",131,"Associative","Mud...Dirt",40
"2784",132,"Associative","Mud...Dirt",85
"2785",133,"Associative","Mud...Dirt",80
"2786",314,"Associative","Mud...Dirt",60
"2787",135,"Associative","Mud...Dirt",80
"2788",136,"Associative","Mud...Dirt",58
"2789",137,"Associative","Mud...Dirt",60
"2790",138,"Associative","Mud...Dirt",100
"2791",139,"Associative","Mud...Dirt",56
"2792",140,"Associative","Mud...Dirt",90
"2793",141,"Associative","Mud...Dirt",40
"2794",142,"Associative","Mud...Dirt",88
"2795",143,"Associative","Mud...Dirt",100
"2796",144,"Associative","Mud...Dirt",NA
"2797",145,"Associative","Mud...Dirt",95
"2798",146,"Associative","Mud...Dirt",70
"2799",147,"Thematic","Mud...Dirt",75
"2800",148,"Thematic","Mud...Dirt",100
"2801",149,"Thematic","Mud...Dirt",100
"2802",150,"Thematic","Mud...Dirt",95
"2803",151,"Thematic","Mud...Dirt",67
"2804",152,"Thematic","Mud...Dirt",67
"2805",153,"Thematic","Mud...Dirt",100
"2806",154,"Thematic","Mud...Dirt",90
"2807",155,"Thematic","Mud...Dirt",64
"2808",156,"Thematic","Mud...Dirt",100
"2809",157,"Thematic","Mud...Dirt",100
"2810",158,"Thematic","Mud...Dirt",100
"2811",159,"Thematic","Mud...Dirt",95
"2812",160,"Thematic","Mud...Dirt",100
"2813",161,"Thematic","Mud...Dirt",68
"2814",162,"Thematic","Mud...Dirt",100
"2815",163,"Thematic","Mud...Dirt",90
"2816",164,"Thematic","Mud...Dirt",100
"2817",165,"Thematic","Mud...Dirt",95
"2818",166,"Thematic","Mud...Dirt",100
"2819",167,"Thematic","Mud...Dirt",60
"2820",168,"Thematic","Mud...Dirt",58
"2821",169,"Thematic","Mud...Dirt",100
"2822",170,"Thematic","Mud...Dirt",100
"2823",171,"Thematic","Mud...Dirt",80
"2824",172,"Thematic","Mud...Dirt",100
"2825",173,"Thematic","Mud...Dirt",95
"2826",174,"Thematic","Mud...Dirt",80
"2827",175,"Thematic","Mud...Dirt",30
"2828",176,"Thematic","Mud...Dirt",100
"2829",177,"Thematic","Mud...Dirt",100
"2830",178,"Thematic","Mud...Dirt",100
"2831",179,"Thematic","Mud...Dirt",100
"2832",180,"Thematic","Mud...Dirt",100
"2833",181,"Thematic","Mud...Dirt",90
"2834",182,"Thematic","Mud...Dirt",100
"2835",183,"Thematic","Mud...Dirt",95
"2836",184,"Thematic","Mud...Dirt",100
"2837",185,"Thematic","Mud...Dirt",30
"2838",186,"Thematic","Mud...Dirt",100
"2839",187,"Thematic","Mud...Dirt",100
"2840",188,"Thematic","Mud...Dirt",75
"2841",189,"Thematic","Mud...Dirt",90
"2842",190,"Thematic","Mud...Dirt",70
"2843",191,"Thematic","Mud...Dirt",80
"2844",192,"Thematic","Mud...Dirt",95
"2845",193,"Thematic","Mud...Dirt",89
"2846",194,"Thematic","Mud...Dirt",100
"2847",195,"Thematic","Mud...Dirt",100
"2848",196,"Thematic","Mud...Dirt",75
"2849",197,"Thematic","Mud...Dirt",NA
"2850",198,"Thematic","Mud...Dirt",40
"2851",199,"Thematic","Mud...Dirt",100
"2852",200,"Thematic","Mud...Dirt",100
"2853",201,"Thematic","Mud...Dirt",100
"2854",202,"Thematic","Mud...Dirt",99
"2855",203,"Thematic","Mud...Dirt",100
"2856",204,"Thematic","Mud...Dirt",80
"2857",205,"Thematic","Mud...Dirt",100
"2858",206,"Thematic","Mud...Dirt",70
"2859",207,"Thematic","Mud...Dirt",80
"2860",208,"Thematic","Mud...Dirt",90
"2861",209,"Thematic","Mud...Dirt",50
"2862",210,"Thematic","Mud...Dirt",100
"2863",211,"Thematic","Mud...Dirt",100
"2864",212,"Thematic","Mud...Dirt",100
"2865",213,"Thematic","Mud...Dirt",89
"2866",214,"Thematic","Mud...Dirt",0
"2867",215,"Thematic","Mud...Dirt",100
"2868",216,"Thematic","Mud...Dirt",100
"2869",217,"Thematic","Mud...Dirt",100
"2870",218,"Thematic","Mud...Dirt",50
"2871",219,"Thematic","Mud...Dirt",100
"2872",220,"Thematic","Mud...Dirt",100
"2873",221,"Thematic","Mud...Dirt",90
"2874",1,"Semantic","Chair...Stool",50
"2875",2,"Semantic","Chair...Stool",25
"2876",3,"Semantic","Chair...Stool",90
"2877",4,"Semantic","Chair...Stool",70
"2878",5,"Semantic","Chair...Stool",NA
"2879",6,"Semantic","Chair...Stool",100
"2880",7,"Semantic","Chair...Stool",90
"2881",8,"Semantic","Chair...Stool",60
"2882",9,"Semantic","Chair...Stool",100
"2883",10,"Semantic","Chair...Stool",85
"2884",11,"Semantic","Chair...Stool",100
"2885",12,"Semantic","Chair...Stool",70
"2886",13,"Semantic","Chair...Stool",65
"2887",14,"Semantic","Chair...Stool",60
"2888",15,"Semantic","Chair...Stool",25
"2889",16,"Semantic","Chair...Stool",80
"2890",17,"Semantic","Chair...Stool",60
"2891",18,"Semantic","Chair...Stool",80
"2892",19,"Semantic","Chair...Stool",80
"2893",20,"Semantic","Chair...Stool",80
"2894",21,"Semantic","Chair...Stool",50
"2895",22,"Semantic","Chair...Stool",75
"2896",23,"Semantic","Chair...Stool",65
"2897",24,"Semantic","Chair...Stool",78
"2898",25,"Semantic","Chair...Stool",42
"2899",26,"Semantic","Chair...Stool",65
"2900",27,"Semantic","Chair...Stool",20
"2901",28,"Semantic","Chair...Stool",70
"2902",29,"Semantic","Chair...Stool",80
"2903",30,"Semantic","Chair...Stool",75
"2904",31,"Semantic","Chair...Stool",NA
"2905",32,"Semantic","Chair...Stool",50
"2906",33,"Semantic","Chair...Stool",80
"2907",34,"Semantic","Chair...Stool",40
"2908",35,"Semantic","Chair...Stool",55
"2909",36,"Semantic","Chair...Stool",90
"2910",37,"Semantic","Chair...Stool",90
"2911",38,"Semantic","Chair...Stool",100
"2912",39,"Semantic","Chair...Stool",80
"2913",40,"Semantic","Chair...Stool",40
"2914",41,"Semantic","Chair...Stool",45
"2915",42,"Semantic","Chair...Stool",70
"2916",43,"Semantic","Chair...Stool",NA
"2917",44,"Semantic","Chair...Stool",100
"2918",45,"Semantic","Chair...Stool",75
"2919",46,"Semantic","Chair...Stool",80
"2920",47,"Semantic","Chair...Stool",100
"2921",48,"Semantic","Chair...Stool",95
"2922",49,"Semantic","Chair...Stool",60
"2923",50,"Semantic","Chair...Stool",60
"2924",51,"Semantic","Chair...Stool",50
"2925",52,"Semantic","Chair...Stool",70
"2926",53,"Semantic","Chair...Stool",80
"2927",54,"Semantic","Chair...Stool",30
"2928",55,"Semantic","Chair...Stool",60
"2929",56,"Semantic","Chair...Stool",90
"2930",57,"Semantic","Chair...Stool",50
"2931",58,"Semantic","Chair...Stool",85
"2932",59,"Semantic","Chair...Stool",75
"2933",60,"Semantic","Chair...Stool",80
"2934",61,"Semantic","Chair...Stool",78
"2935",62,"Semantic","Chair...Stool",90
"2936",63,"Semantic","Chair...Stool",50
"2937",64,"Semantic","Chair...Stool",20
"2938",65,"Semantic","Chair...Stool",45
"2939",66,"Semantic","Chair...Stool",80
"2940",67,"Semantic","Chair...Stool",50
"2941",68,"Semantic","Chair...Stool",10
"2942",69,"Semantic","Chair...Stool",90
"2943",70,"Semantic","Chair...Stool",85
"2944",71,"Semantic","Chair...Stool",90
"2945",72,"Semantic","Chair...Stool",10
"2946",73,"Semantic","Chair...Stool",90
"2947",74,"Semantic","Chair...Stool",100
"2948",75,"Semantic","Chair...Stool",80
"2949",76,"Semantic","Chair...Stool",100
"2950",77,"Semantic","Chair...Stool",90
"2951",78,"Semantic","Chair...Stool",5
"2952",79,"Associative","Chair...Stool",80
"2953",80,"Associative","Chair...Stool",70
"2954",81,"Associative","Chair...Stool",50
