"","Partno","Judgment","Word Pair","Judged Value"
"2380",170,"Semantic","Horse...Pony",100
"2381",171,"Semantic","Horse...Pony",30
"2382",172,"Semantic","Horse...Pony",50
"2383",173,"Semantic","Horse...Pony",95
"2384",174,"Semantic","Horse...Pony",50
"2385",175,"Semantic","Horse...Pony",80
"2386",176,"Semantic","Horse...Pony",100
"2387",177,"Semantic","Horse...Pony",0
"2388",178,"Semantic","Horse...Pony",100
"2389",179,"Semantic","Horse...Pony",90
"2390",180,"Semantic","Horse...Pony",100
"2391",181,"Semantic","Horse...Pony",95
"2392",182,"Semantic","Horse...Pony",100
"2393",183,"Semantic","Horse...Pony",100
"2394",184,"Semantic","Horse...Pony",80
"2395",185,"Semantic","Horse...Pony",40
"2396",186,"Semantic","Horse...Pony",95
"2397",187,"Semantic","Horse...Pony",100
"2398",188,"Semantic","Horse...Pony",60
"2399",189,"Semantic","Horse...Pony",89
"2400",190,"Semantic","Horse...Pony",80
"2401",191,"Semantic","Horse...Pony",70
"2402",192,"Semantic","Horse...Pony",85
"2403",193,"Semantic","Horse...Pony",80
"2404",194,"Semantic","Horse...Pony",100
"2405",195,"Semantic","Horse...Pony",100
"2406",196,"Semantic","Horse...Pony",80
"2407",197,"Semantic","Horse...Pony",NA
"2408",198,"Semantic","Horse...Pony",100
"2409",199,"Semantic","Horse...Pony",90
"2410",200,"Semantic","Horse...Pony",85
"2411",201,"Semantic","Horse...Pony",90
"2412",202,"Semantic","Horse...Pony",100
"2413",203,"Semantic","Horse...Pony",100
"2414",204,"Semantic","Horse...Pony",86
"2415",205,"Semantic","Horse...Pony",50
"2416",206,"Semantic","Horse...Pony",80
"2417",207,"Semantic","Horse...Pony",100
"2418",208,"Semantic","Horse...Pony",70
"2419",209,"Semantic","Horse...Pony",50
"2420",210,"Semantic","Horse...Pony",100
"2421",211,"Semantic","Horse...Pony",100
"2422",212,"Semantic","Horse...Pony",70
"2423",213,"Semantic","Horse...Pony",792
"2424",214,"Semantic","Horse...Pony",20
"2425",215,"Semantic","Horse...Pony",100
"2426",216,"Semantic","Horse...Pony",100
"2427",217,"Semantic","Horse...Pony",100
"2428",218,"Semantic","Horse...Pony",90
"2429",219,"Semantic","Horse...Pony",80
"2430",220,"Semantic","Horse...Pony",75
"2431",221,"Semantic","Horse...Pony",90
"2432",1,"Associative","Brick...Wood",30
"2433",2,"Associative","Brick...Wood",50
"2434",3,"Associative","Brick...Wood",20
"2435",4,"Associative","Brick...Wood",25
"2436",5,"Associative","Brick...Wood",NA
"2437",6,"Associative","Brick...Wood",5
"2438",7,"Associative","Brick...Wood",15
"2439",8,"Associative","Brick...Wood",0
"2440",9,"Associative","Brick...Wood",40
"2441",10,"Associative","Brick...Wood",44
"2442",11,"Associative","Brick...Wood",80
"2443",12,"Associative","Brick...Wood",10
"2444",13,"Associative","Brick...Wood",30
"2445",14,"Associative","Brick...Wood",22
"2446",15,"Associative","Brick...Wood",55
"2447",16,"Associative","Brick...Wood",25
"2448",17,"Associative","Brick...Wood",40
"2449",18,"Associative","Brick...Wood",20
"2450",19,"Associative","Brick...Wood",40
"2451",20,"Associative","Brick...Wood",10
"2452",21,"Associative","Brick...Wood",30
"2453",22,"Associative","Brick...Wood",70
"2454",23,"Associative","Brick...Wood",20
"2455",24,"Associative","Brick...Wood",34
"2456",25,"Associative","Brick...Wood",32
"2457",26,"Associative","Brick...Wood",10
"2458",27,"Associative","Brick...Wood",55
"2459",28,"Associative","Brick...Wood",25
"2460",29,"Associative","Brick...Wood",35
"2461",30,"Associative","Brick...Wood",75
"2462",31,"Associative","Brick...Wood",NA
"2463",32,"Associative","Brick...Wood",15
"2464",33,"Associative","Brick...Wood",30
"2465",34,"Associative","Brick...Wood",0
"2466",35,"Associative","Brick...Wood",25
"2467",36,"Associative","Brick...Wood",0
"2468",37,"Associative","Brick...Wood",92
"2469",38,"Associative","Brick...Wood",50
"2470",39,"Associative","Brick...Wood",10
"2471",40,"Associative","Brick...Wood",5
"2472",41,"Associative","Brick...Wood",50
"2473",42,"Associative","Brick...Wood",65
"2474",43,"Associative","Brick...Wood",62
"2475",44,"Associative","Brick...Wood",20
"2476",45,"Associative","Brick...Wood",10
"2477",46,"Associative","Brick...Wood",30
"2478",47,"Associative","Brick...Wood",40
"2479",48,"Associative","Brick...Wood",36
"2480",49,"Associative","Brick...Wood",20
"2481",50,"Associative","Brick...Wood",40
"2482",51,"Associative","Brick...Wood",15
"2483",52,"Associative","Brick...Wood",80
"2484",53,"Associative","Brick...Wood",60
"2485",54,"Associative","Brick...Wood",10
"2486",55,"Associative","Brick...Wood",30
"2487",56,"Associative","Brick...Wood",15
"2488",57,"Associative","Brick...Wood",40
"2489",58,"Associative","Brick...Wood",60
"2490",59,"Associative","Brick...Wood",40
"2491",60,"Associative","Brick...Wood",10
"2492",61,"Associative","Brick...Wood",10
"2493",62,"Associative","Brick...Wood",50
"2494",63,"Associative","Brick...Wood",30
"2495",64,"Associative","Brick...Wood",30
"2496",65,"Associative","Brick...Wood",10
"2497",66,"Associative","Brick...Wood",10
"2498",67,"Associative","Brick...Wood",1
"2499",68,"Associative","Brick...Wood",5
"2500",69,"Associative","Brick...Wood",89
"2501",70,"Associative","Brick...Wood",80
"2502",71,"Associative","Brick...Wood",90
"2503",72,"Associative","Brick...Wood",50
"2504",73,"Associative","Brick...Wood",20
"2505",74,"Associative","Brick...Wood",0
"2506",75,"Associative","Brick...Wood",20
"2507",76,"Associative","Brick...Wood",25
"2508",77,"Associative","Brick...Wood",20
"2509",78,"Associative","Brick...Wood",10
"2510",79,"Thematic","Brick...Wood",10
"2511",80,"Thematic","Brick...Wood",50
"2512",81,"Thematic","Brick...Wood",15
"2513",82,"Thematic","Brick...Wood",85
"2514",83,"Thematic","Brick...Wood",10
"2515",84,"Thematic","Brick...Wood",50
"2516",85,"Thematic","Brick...Wood",25
"2517",86,"Thematic","Brick...Wood",NA
"2518",87,"Thematic","Brick...Wood",10
"2519",88,"Thematic","Brick...Wood",20
"2520",89,"Thematic","Brick...Wood",10
"2521",90,"Thematic","Brick...Wood",NA
"2522",91,"Thematic","Brick...Wood",45
"2523",92,"Thematic","Brick...Wood",98
"2524",93,"Thematic","Brick...Wood",10
"2525",94,"Thematic","Brick...Wood",0
"2526",95,"Thematic","Brick...Wood",20
"2527",96,"Thematic","Brick...Wood",40
"2528",97,"Thematic","Brick...Wood",40
"2529",98,"Thematic","Brick...Wood",100
"2530",99,"Thematic","Brick...Wood",NA
"2531",100,"Thematic","Brick...Wood",40
"2532",101,"Thematic","Brick...Wood",10
"2533",102,"Thematic","Brick...Wood",10
"2534",103,"Thematic","Brick...Wood",45
"2535",104,"Thematic","Brick...Wood",15
"2536",105,"Thematic","Brick...Wood",5
"2537",106,"Thematic","Brick...Wood",56
"2538",107,"Thematic","Brick...Wood",20
"2539",108,"Thematic","Brick...Wood",50
"2540",109,"Thematic","Brick...Wood",65
"2541",110,"Thematic","Brick...Wood",30
"2542",111,"Thematic","Brick...Wood",0
"2543",112,"Thematic","Brick...Wood",15
"2544",113,"Thematic","Brick...Wood",70
"2545",114,"Thematic","Brick...Wood",NA
"2546",115,"Thematic","Brick...Wood",50
"2547",116,"Thematic","Brick...Wood",70
"2548",117,"Thematic","Brick...Wood",0
"2549",118,"Thematic","Brick...Wood",40
"2550",119,"Thematic","Brick...Wood",NA
"2551",120,"Thematic","Brick...Wood",9
"2552",121,"Thematic","Brick...Wood",50
"2553",122,"Thematic","Brick...Wood",50
"2554",123,"Thematic","Brick...Wood",30
"2555",124,"Thematic","Brick...Wood",80
"2556",125,"Thematic","Brick...Wood",40
"2557",126,"Thematic","Brick...Wood",60
"2558",127,"Thematic","Brick...Wood",70
"2559",128,"Thematic","Brick...Wood",50
"2560",129,"Thematic","Brick...Wood",0
"2561",130,"Thematic","Brick...Wood",10
"2562",131,"Thematic","Brick...Wood",70
"2563",132,"Thematic","Brick...Wood",80
"2564",133,"Thematic","Brick...Wood",70
"2565",314,"Thematic","Brick...Wood",70
"2566",135,"Thematic","Brick...Wood",60
"2567",136,"Thematic","Brick...Wood",20
"2568",137,"Thematic","Brick...Wood",60
"2569",138,"Thematic","Brick...Wood",90
"2570",139,"Thematic","Brick...Wood",45
"2571",140,"Thematic","Brick...Wood",90
"2572",141,"Thematic","Brick...Wood",10
"2573",142,"Thematic","Brick...Wood",70
"2574",143,"Thematic","Brick...Wood",100
"2575",144,"Thematic","Brick...Wood",NA
"2576",145,"Thematic","Brick...Wood",50
"2577",146,"Thematic","Brick...Wood",10
"2578",147,"Semantic","Brick...Wood",20
"2579",148,"Semantic","Brick...Wood",50
"2580",149,"Semantic","Brick...Wood",100
"2581",150,"Semantic","Brick...Wood",40
"2582",151,"Semantic","Brick...Wood",56
"2583",152,"Semantic","Brick...Wood",45
"2584",153,"Semantic","Brick...Wood",1
"2585",154,"Semantic","Brick...Wood",10
"2586",155,"Semantic","Brick...Wood",NA
"2587",156,"Semantic","Brick...Wood",39
"2588",157,"Semantic","Brick...Wood",20
"2589",158,"Semantic","Brick...Wood",90
"2590",159,"Semantic","Brick...Wood",5
"2591",160,"Semantic","Brick...Wood",100
"2592",161,"Semantic","Brick...Wood",55
"2593",162,"Semantic","Brick...Wood",75
"2594",163,"Semantic","Brick...Wood",60
"2595",164,"Semantic","Brick...Wood",20
"2596",165,"Semantic","Brick...Wood",10
"2597",166,"Semantic","Brick...Wood",90
"2598",167,"Semantic","Brick...Wood",90
"2599",168,"Semantic","Brick...Wood",58
"2600",169,"Semantic","Brick...Wood",10
"2601",170,"Semantic","Brick...Wood",50
"2602",171,"Semantic","Brick...Wood",NA
"2603",172,"Semantic","Brick...Wood",0
"2604",173,"Semantic","Brick...Wood",40
"2605",174,"Semantic","Brick...Wood",25
"2606",175,"Semantic","Brick...Wood",80
"2607",176,"Semantic","Brick...Wood",90
"2608",177,"Semantic","Brick...Wood",50
"2609",178,"Semantic","Brick...Wood",50
"2610",179,"Semantic","Brick...Wood",50
"2611",180,"Semantic","Brick...Wood",50
"2612",181,"Semantic","Brick...Wood",50
"2613",182,"Semantic","Brick...Wood",50
"2614",183,"Semantic","Brick...Wood",65
"2615",184,"Semantic","Brick...Wood",50
"2616",185,"Semantic","Brick...Wood",50
"2617",186,"Semantic","Brick...Wood",60
"2618",187,"Semantic","Brick...Wood",25
"2619",188,"Semantic","Brick...Wood",70
"2620",189,"Semantic","Brick...Wood",22
"2621",190,"Semantic","Brick...Wood",60
"2622",191,"Semantic","Brick...Wood",70
"2623",192,"Semantic","Brick...Wood",15
"2624",193,"Semantic","Brick...Wood",50
"2625",194,"Semantic","Brick...Wood",90
"2626",195,"Semantic","Brick...Wood",80
"2627",196,"Semantic","Brick...Wood",0
"2628",197,"Semantic","Brick...Wood",NA
"2629",198,"Semantic","Brick...Wood",70
"2630",199,"Semantic","Brick...Wood",10
"2631",200,"Semantic","Brick...Wood",90
"2632",201,"Semantic","Brick...Wood",2
"2633",202,"Semantic","Brick...Wood",50
"2634",203,"Semantic","Brick...Wood",100
"2635",204,"Semantic","Brick...Wood",35
"2636",205,"Semantic","Brick...Wood",100
"2637",206,"Semantic","Brick...Wood",90
"2638",207,"Semantic","Brick...Wood",70
"2639",208,"Semantic","Brick...Wood",50
"2640",209,"Semantic","Brick...Wood",99
"2641",210,"Semantic","Brick...Wood",90
"2642",211,"Semantic","Brick...Wood",50
"2643",212,"Semantic","Brick...Wood",10
"2644",213,"Semantic","Brick...Wood",33
"2645",214,"Semantic","Brick...Wood",100
"2646",215,"Semantic","Brick...Wood",45
"2647",216,"Semantic","Brick...Wood",80
"2648",217,"Semantic","Brick...Wood",10
"2649",218,"Semantic","Brick...Wood",20
"2650",219,"Semantic","Brick...Wood",20
"2651",220,"Semantic","Brick...Wood",25
"2652",221,"Semantic","Brick...Wood",10
"2653",1,"Associative","Fence...Gate",60
"2654",2,"Associative","Fence...Gate",20
"2655",3,"Associative","Fence...Gate",60
"2656",4,"Associative","Fence...Gate",50
"2657",5,"Associative","Fence...Gate",NA
"2658",6,"Associative","Fence...Gate",55
"2659",7,"Associative","Fence...Gate",45
"2660",8,"Associative","Fence...Gate",80
"2661",9,"Associative","Fence...Gate",60
"2662",10,"Associative","Fence...Gate",90
"2663",11,"Associative","Fence...Gate",65
"2664",12,"Associative","Fence...Gate",50
"2665",13,"Associative","Fence...Gate",40
"2666",14,"Associative","Fence...Gate",12
"2667",15,"Associative","Fence...Gate",45
"2668",16,"Associative","Fence...Gate",80
"2669",17,"Associative","Fence...Gate",20
"2670",18,"Associative","Fence...Gate",80
"2671",19,"Associative","Fence...Gate",50
"2672",20,"Associative","Fence...Gate",95
"2673",21,"Associative","Fence...Gate",20
"2674",22,"Associative","Fence...Gate",80
"2675",23,"Associative","Fence...Gate",40
"2676",24,"Associative","Fence...Gate",58
"2677",25,"Associative","Fence...Gate",28
"2678",26,"Associative","Fence...Gate",70
"2679",27,"Associative","Fence...Gate",70
"2680",28,"Associative","Fence...Gate",40
"2681",29,"Associative","Fence...Gate",50
"2682",30,"Associative","Fence...Gate",75
"2683",31,"Associative","Fence...Gate",NA
"2684",32,"Associative","Fence...Gate",85
"2685",33,"Associative","Fence...Gate",50
"2686",34,"Associative","Fence...Gate",50
"2687",35,"Associative","Fence...Gate",60
"2688",36,"Associative","Fence...Gate",90
"2689",37,"Associative","Fence...Gate",90
"2690",38,"Associative","Fence...Gate",100
"2691",39,"Associative","Fence...Gate",20
"2692",40,"Associative","Fence...Gate",80
"2693",41,"Associative","Fence...Gate",100
"2694",42,"Associative","Fence...Gate",50
"2695",43,"Associative","Fence...Gate",59
"2696",44,"Associative","Fence...Gate",15
"2697",45,"Associative","Fence...Gate",40
"2698",46,"Associative","Fence...Gate",40
"2699",47,"Associative","Fence...Gate",60
"2700",48,"Associative","Fence...Gate",95
"2701",49,"Associative","Fence...Gate",20
"2702",50,"Associative","Fence...Gate",70
"2703",51,"Associative","Fence...Gate",30
"2704",52,"Associative","Fence...Gate",90
"2705",53,"Associative","Fence...Gate",90
"2706",54,"Associative","Fence...Gate",70
"2707",55,"Associative","Fence...Gate",50
"2708",56,"Associative","Fence...Gate",40
"2709",57,"Associative","Fence...Gate",70
"2710",58,"Associative","Fence...Gate",70
"2711",59,"Associative","Fence...Gate",50
"2712",60,"Associative","Fence...Gate",60
"2713",61,"Associative","Fence...Gate",40
"2714",62,"Associative","Fence...Gate",85
"2715",63,"Associative","Fence...Gate",60
"2716",64,"Associative","Fence...Gate",65
"2717",65,"Associative","Fence...Gate",65
"2718",66,"Associative","Fence...Gate",80
"2719",67,"Associative","Fence...Gate",30
"2720",68,"Associative","Fence...Gate",30
"2721",69,"Associative","Fence...Gate",90
"2722",70,"Associative","Fence...Gate",90
"2723",71,"Associative","Fence...Gate",90
"2724",72,"Associative","Fence...Gate",96
"2725",73,"Associative","Fence...Gate",20
"2726",74,"Associative","Fence...Gate",100
"2727",75,"Associative","Fence...Gate",80
"2728",76,"Associative","Fence...Gate",80
"2729",77,"Associative","Fence...Gate",30
"2730",78,"Associative","Fence...Gate",5
"2731",79,"Thematic","Fence...Gate",28
"2732",80,"Thematic","Fence...Gate",100
"2733",81,"Thematic","Fence...Gate",40
"2734",82,"Thematic","Fence...Gate",25
"2735",83,"Thematic","Fence...Gate",50
"2736",84,"Thematic","Fence...Gate",50
"2737",85,"Thematic","Fence...Gate",50
"2738",86,"Thematic","Fence...Gate",NA
"2739",87,"Thematic","Fence...Gate",65
"2740",88,"Thematic","Fence...Gate",95
"2741",89,"Thematic","Fence...Gate",50
"2742",90,"Thematic","Fence...Gate",NA
"2743",91,"Thematic","Fence...Gate",95
"2744",92,"Thematic","Fence...Gate",87
"2745",93,"Thematic","Fence...Gate",90
"2746",94,"Thematic","Fence...Gate",100
"2747",95,"Thematic","Fence...Gate",20
"2748",96,"Thematic","Fence...Gate",80
"2749",97,"Thematic","Fence...Gate",50
"2750",98,"Thematic","Fence...Gate",40
"2751",99,"Thematic","Fence...Gate",NA
"2752",100,"Thematic","Fence...Gate",70
"2753",101,"Thematic","Fence...Gate",100
"2754",102,"Thematic","Fence...Gate",70
"2755",103,"Thematic","Fence...Gate",50
"2756",104,"Thematic","Fence...Gate",70
"2757",105,"Thematic","Fence...Gate",50
"2758",106,"Thematic","Fence...Gate",92
"2759",107,"Thematic","Fence...Gate",40
"2760",108,"Thematic","Fence...Gate",45
"2761",109,"Thematic","Fence...Gate",60
"2762",110,"Thematic","Fence...Gate",80
"2763",111,"Thematic","Fence...Gate",100
"2764",112,"Thematic","Fence...Gate",90
"2765",113,"Thematic","Fence...Gate",95
"2766",114,"Thematic","Fence...Gate",NA
"2767",115,"Thematic","Fence...Gate",70
"2768",116,"Thematic","Fence...Gate",85
"2769",117,"Thematic","Fence...Gate",80
"2770",118,"Thematic","Fence...Gate",80
"2771",119,"Thematic","Fence...Gate",NA
"2772",120,"Thematic","Fence...Gate",2
"2773",121,"Thematic","Fence...Gate",90
"2774",122,"Thematic","Fence...Gate",90
"2775",123,"Thematic","Fence...Gate",80
"2776",124,"Thematic","Fence...Gate",90
"2777",125,"Thematic","Fence...Gate",95
"2778",126,"Thematic","Fence...Gate",90
"2779",127,"Thematic","Fence...Gate",95
"2780",128,"Thematic","Fence...Gate",100
"2781",129,"Thematic","Fence...Gate",0
"2782",130,"Thematic","Fence...Gate",80
"2783",131,"Thematic","Fence...Gate",70
"2784",132,"Thematic","Fence...Gate",95
"2785",133,"Thematic","Fence...Gate",85
"2786",314,"Thematic","Fence...Gate",88
"2787",135,"Thematic","Fence...Gate",75
"2788",136,"Thematic","Fence...Gate",80
"2789",137,"Thematic","Fence...Gate",50
"2790",138,"Thematic","Fence...Gate",95
"2791",139,"Thematic","Fence...Gate",90
"2792",140,"Thematic","Fence...Gate",90
"2793",141,"Thematic","Fence...Gate",100
"2794",142,"Thematic","Fence...Gate",90
"2795",143,"Thematic","Fence...Gate",100
"2796",144,"Thematic","Fence...Gate",NA
"2797",145,"Thematic","Fence...Gate",90
"2798",146,"Thematic","Fence...Gate",90
"2799",147,"Semantic","Fence...Gate",79
"2800",148,"Semantic","Fence...Gate",60
"2801",149,"Semantic","Fence...Gate",100
"2802",150,"Semantic","Fence...Gate",65
"2803",151,"Semantic","Fence...Gate",56
"2804",152,"Semantic","Fence...Gate",78
"2805",153,"Semantic","Fence...Gate",80
"2806",154,"Semantic","Fence...Gate",70
"2807",155,"Semantic","Fence...Gate",NA
"2808",156,"Semantic","Fence...Gate",75
"2809",157,"Semantic","Fence...Gate",75
"2810",158,"Semantic","Fence...Gate",70
"2811",159,"Semantic","Fence...Gate",25
"2812",160,"Semantic","Fence...Gate",100
"2813",161,"Semantic","Fence...Gate",62
"2814",162,"Semantic","Fence...Gate",75
"2815",163,"Semantic","Fence...Gate",60
"2816",164,"Semantic","Fence...Gate",50
"2817",165,"Semantic","Fence...Gate",40
"2818",166,"Semantic","Fence...Gate",100
"2819",167,"Semantic","Fence...Gate",90
"2820",168,"Semantic","Fence...Gate",48
"2821",169,"Semantic","Fence...Gate",100
"2822",170,"Semantic","Fence...Gate",100
"2823",171,"Semantic","Fence...Gate",43
"2824",172,"Semantic","Fence...Gate",100
"2825",173,"Semantic","Fence...Gate",95
"2826",174,"Semantic","Fence...Gate",50
"2827",175,"Semantic","Fence...Gate",90
"2828",176,"Semantic","Fence...Gate",80
"2829",177,"Semantic","Fence...Gate",50
"2830",178,"Semantic","Fence...Gate",70
"2831",179,"Semantic","Fence...Gate",90
"2832",180,"Semantic","Fence...Gate",100
"2833",181,"Semantic","Fence...Gate",80
"2834",182,"Semantic","Fence...Gate",100
"2835",183,"Semantic","Fence...Gate",100
"2836",184,"Semantic","Fence...Gate",100
"2837",185,"Semantic","Fence...Gate",50
"2838",186,"Semantic","Fence...Gate",90
"2839",187,"Semantic","Fence...Gate",75
"2840",188,"Semantic","Fence...Gate",65
"2841",189,"Semantic","Fence...Gate",91
"2842",190,"Semantic","Fence...Gate",70
"2843",191,"Semantic","Fence...Gate",50
"2844",192,"Semantic","Fence...Gate",50
"2845",193,"Semantic","Fence...Gate",70
"2846",194,"Semantic","Fence...Gate",100
"2847",195,"Semantic","Fence...Gate",100
"2848",196,"Semantic","Fence...Gate",50
"2849",197,"Semantic","Fence...Gate",NA
"2850",198,"Semantic","Fence...Gate",30
"2851",199,"Semantic","Fence...Gate",90
"2852",200,"Semantic","Fence...Gate",95
"2853",201,"Semantic","Fence...Gate",80
"2854",202,"Semantic","Fence...Gate",80
"2855",203,"Semantic","Fence...Gate",100
"2856",204,"Semantic","Fence...Gate",96
"2857",205,"Semantic","Fence...Gate",100
"2858",206,"Semantic","Fence...Gate",50
"2859",207,"Semantic","Fence...Gate",80
"2860",208,"Semantic","Fence...Gate",70
"2861",209,"Semantic","Fence...Gate",99
"2862",210,"Semantic","Fence...Gate",100
"2863",211,"Semantic","Fence...Gate",100
"2864",212,"Semantic","Fence...Gate",90
"2865",213,"Semantic","Fence...Gate",75
"2866",214,"Semantic","Fence...Gate",100
"2867",215,"Semantic","Fence...Gate",90
"2868",216,"Semantic","Fence...Gate",100
"2869",217,"Semantic","Fence...Gate",90
"2870",218,"Semantic","Fence...Gate",100
"2871",219,"Semantic","Fence...Gate",100
"2872",220,"Semantic","Fence...Gate",100
"2873",221,"Semantic","Fence...Gate",60
"2874",1,"Associative","Safe...Vault",50
"2875",2,"Associative","Safe...Vault",75
"2876",3,"Associative","Safe...Vault",70
"2877",4,"Associative","Safe...Vault",60
"2878",5,"Associative","Safe...Vault",NA
"2879",6,"Associative","Safe...Vault",30
"2880",7,"Associative","Safe...Vault",20
"2881",8,"Associative","Safe...Vault",19
"2882",9,"Associative","Safe...Vault",50
"2883",10,"Associative","Safe...Vault",62
"2884",11,"Associative","Safe...Vault",80
"2885",12,"Associative","Safe...Vault",30
"2886",13,"Associative","Safe...Vault",60
"2887",14,"Associative","Safe...Vault",8
"2888",15,"Associative","Safe...Vault",55
"2889",16,"Associative","Safe...Vault",70
"2890",17,"Associative","Safe...Vault",60
"2891",18,"Associative","Safe...Vault",50
"2892",19,"Associative","Safe...Vault",30
"2893",20,"Associative","Safe...Vault",80
"2894",21,"Associative","Safe...Vault",30
"2895",22,"Associative","Safe...Vault",70
"2896",23,"Associative","Safe...Vault",60
"2897",24,"Associative","Safe...Vault",58
"2898",25,"Associative","Safe...Vault",22
"2899",26,"Associative","Safe...Vault",50
"2900",27,"Associative","Safe...Vault",65
"2901",28,"Associative","Safe...Vault",30
"2902",29,"Associative","Safe...Vault",40
"2903",30,"Associative","Safe...Vault",75
"2904",31,"Associative","Safe...Vault",NA
"2905",32,"Associative","Safe...Vault",35
"2906",33,"Associative","Safe...Vault",30
"2907",34,"Associative","Safe...Vault",50
"2908",35,"Associative","Safe...Vault",60
"2909",36,"Associative","Safe...Vault",90
"2910",37,"Associative","Safe...Vault",99
"2911",38,"Associative","Safe...Vault",90
"2912",39,"Associative","Safe...Vault",20
"2913",40,"Associative","Safe...Vault",25
"2914",41,"Associative","Safe...Vault",99
"2915",42,"Associative","Safe...Vault",30
"2916",43,"Associative","Safe...Vault",51
"2917",44,"Associative","Safe...Vault",60
"2918",45,"Associative","Safe...Vault",20
"2919",46,"Associative","Safe...Vault",80
"2920",47,"Associative","Safe...Vault",80
"2921",48,"Associative","Safe...Vault",99
"2922",49,"Associative","Safe...Vault",60
"2923",50,"Associative","Safe...Vault",20
"2924",51,"Associative","Safe...Vault",75
"2925",52,"Associative","Safe...Vault",90
"2926",53,"Associative","Safe...Vault",100
"2927",54,"Associative","Safe...Vault",80
"2928",55,"Associative","Safe...Vault",60
"2929",56,"Associative","Safe...Vault",10
"2930",57,"Associative","Safe...Vault",40
"2931",58,"Associative","Safe...Vault",70
"2932",59,"Associative","Safe...Vault",34
"2933",60,"Associative","Safe...Vault",20
"2934",61,"Associative","Safe...Vault",73
"2935",62,"Associative","Safe...Vault",80
"2936",63,"Associative","Safe...Vault",60
"2937",64,"Associative","Safe...Vault",65
"2938",65,"Associative","Safe...Vault",25
"2939",66,"Associative","Safe...Vault",75
"2940",67,"Associative","Safe...Vault",30
"2941",68,"Associative","Safe...Vault",30
"2942",69,"Associative","Safe...Vault",68
"2943",70,"Associative","Safe...Vault",80
"2944",71,"Associative","Safe...Vault",90
"2945",72,"Associative","Safe...Vault",85
"2946",73,"Associative","Safe...Vault",40
"2947",74,"Associative","Safe...Vault",5
"2948",75,"Associative","Safe...Vault",95
"2949",76,"Associative","Safe...Vault",65
"2950",77,"Associative","Safe...Vault",80
"2951",78,"Associative","Safe...Vault",5
"2952",79,"Thematic","Safe...Vault",15
"2953",80,"Thematic","Safe...Vault",100
"2954",81,"Thematic","Safe...Vault",40
"2955",82,"Thematic","Safe...Vault",75
"2956",83,"Thematic","Safe...Vault",75
"2957",84,"Thematic","Safe...Vault",65
"2958",85,"Thematic","Safe...Vault",70
"2959",86,"Thematic","Safe...Vault",NA
"2960",87,"Thematic","Safe...Vault",70
"2961",88,"Thematic","Safe...Vault",90
"2962",89,"Thematic","Safe...Vault",70
"2963",90,"Thematic","Safe...Vault",NA
"2964",91,"Thematic","Safe...Vault",90
"2965",92,"Thematic","Safe...Vault",87
"2966",93,"Thematic","Safe...Vault",95
"2967",94,"Thematic","Safe...Vault",75
"2968",95,"Thematic","Safe...Vault",40
"2969",96,"Thematic","Safe...Vault",98
"2970",97,"Thematic","Safe...Vault",80
"2971",98,"Thematic","Safe...Vault",90
"2972",99,"Thematic","Safe...Vault",NA
"2973",100,"Thematic","Safe...Vault",90
"2974",101,"Thematic","Safe...Vault",100
"2975",102,"Thematic","Safe...Vault",90
"2976",103,"Thematic","Safe...Vault",10
"2977",104,"Thematic","Safe...Vault",70
"2978",105,"Thematic","Safe...Vault",60
"2979",106,"Thematic","Safe...Vault",85
"2980",107,"Thematic","Safe...Vault",10
"2981",108,"Thematic","Safe...Vault",40
"2982",109,"Thematic","Safe...Vault",90
"2983",110,"Thematic","Safe...Vault",35
"2984",111,"Thematic","Safe...Vault",100
"2985",112,"Thematic","Safe...Vault",90
"2986",113,"Thematic","Safe...Vault",65
"2987",114,"Thematic","Safe...Vault",NA
"2988",115,"Thematic","Safe...Vault",80
"2989",116,"Thematic","Safe...Vault",99
"2990",117,"Thematic","Safe...Vault",100
"2991",118,"Thematic","Safe...Vault",99
"2992",119,"Thematic","Safe...Vault",NA
"2993",120,"Thematic","Safe...Vault",10
"2994",121,"Thematic","Safe...Vault",70
"2995",122,"Thematic","Safe...Vault",100
"2996",123,"Thematic","Safe...Vault",90
"2997",124,"Thematic","Safe...Vault",100
"2998",125,"Thematic","Safe...Vault",70
"2999",126,"Thematic","Safe...Vault",90
"3000",127,"Thematic","Safe...Vault",95
"3001",128,"Thematic","Safe...Vault",100
"3002",129,"Thematic","Safe...Vault",0
"3003",130,"Thematic","Safe...Vault",50
"3004",131,"Thematic","Safe...Vault",80
"3005",132,"Thematic","Safe...Vault",90
"3006",133,"Thematic","Safe...Vault",80
"3007",314,"Thematic","Safe...Vault",95
"3008",135,"Thematic","Safe...Vault",95
"3009",136,"Thematic","Safe...Vault",89
"3010",137,"Thematic","Safe...Vault",90
"3011",138,"Thematic","Safe...Vault",90
"3012",139,"Thematic","Safe...Vault",67
"3013",140,"Thematic","Safe...Vault",90
"3014",141,"Thematic","Safe...Vault",80
"3015",142,"Thematic","Safe...Vault",50
"3016",143,"Thematic","Safe...Vault",100
"3017",144,"Thematic","Safe...Vault",NA
"3018",145,"Thematic","Safe...Vault",85
"3019",146,"Thematic","Safe...Vault",90
"3020",147,"Semantic","Safe...Vault",30
"3021",148,"Semantic","Safe...Vault",60
"3022",149,"Semantic","Safe...Vault",100
"3023",150,"Semantic","Safe...Vault",70
